Data,Unidade Origem,Unidade Destino,Documento,Produto (Saída),Produto (Entrada),Espécie,Valor Saída (R$),Valor Entrada (R$),Diferença (R$),Qtd Saída,Qtd Entrada,Diferença Qtd,Status,Tipo de Divergência,Qualidade Match,Observações,Detalhes Produto
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5068530,AGUA OXIGENADA 100ML,AGUA OXIGENADA 100ML,MATERIAIS HOSPITALARES,33.85,34.15,-0.3,24.0,24.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068530, Qtd:24.0)",Quantidade exata
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5068603,ALCOOL 70% 1L,ALCOOL 70% 1L,MATERIAIS HOSPITALARES,12.99,13.25,-0.26,2.0,2.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068603, Qtd:2.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382741,CETOPROFENO FR 100MG/2ML I.V. (PROFENID),-,MEDICAMENTOS HOSPITALARES,3.23,,,1.0,,,❌ Não Conforme,Documento 9382741 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,CETOPROFENO FR 100MG/2ML I.V. (PROFENID),-,MEDICAMENTOS HOSPITALARES,3.23,,,1.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9381814,MASCARA DESCARTAVEL C/ CLIPS E FILTRO,MASCARA DESCARTAVEL C/ CLIPS E FILTRO (*.*),MATERIAIS HOSPITALARES,65.35,65.35,0.0,300.0,300.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9381814, Qtd:300.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL EVANGELICO - REDE CASA,9381813,MASCARA DESCARTAVEL COM ELASTICO,MASCARA DESCARTAVEL COM ELASTICO,MATERIAIS HOSPITALARES,45.23,45.23,0.0,300.0,300.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9381813, Qtd:300.0)",Quantidade exata
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5068614,MASCARA DESCARTAVEL COM ELASTICO,MASCARA DESCARTAVEL COM ELASTICO,MATERIAIS HOSPITALARES,6.49,6.42,0.07,50.0,50.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068614, Qtd:50.0)",Quantidade exata
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5069308,MASCARA DESCARTAVEL COM ELASTICO,MASCARA DESCARTAVEL COM ELASTICO,MATERIAIS HOSPITALARES,12.97,12.84,0.13,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5069308, Qtd:100.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL ILHA DO GOVERNADOR - REDE CASA,9381831,AVENTAL DESCART MANGA LONGA/PUNHO MALHA 30GR,-,MATERIAIS HOSPITALARES,877.64,,,300.0,,,❌ Não Conforme,Documento 9381831 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,CLONIDINA  AMP 150MCG/1ML (CLONIDIN),-,MEDICAMENTOS HOSPITALARES,4.71,,,1.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9381814,AVENTAL DESCART MANGA LONGA/PUNHO MALHA 30GR,AVENTAL DESCART MANGA LONGA/PUNHO MALHA,MATERIAIS HOSPITALARES,438.82,438.82,0.0,150.0,150.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9381814, Qtd:150.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL RIO LARANJEIRAS - REDE CASA,9381817,AVENTAL DESCART MANGA LONGA/PUNHO MALHA 30GR,AVENTAL DESCART MANGA LONGA/PUNHO MALHA,MATERIAIS HOSPITALARES,877.64,877.64,0.0,300.0,300.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9381817, Qtd:300.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382741,AGULHA DESC. 30X8,-,MATERIAIS HOSPITALARES,0.26,,,4.0,,,❌ Não Conforme,Documento 9382741 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,AGULHA DESC. 30X8,-,MATERIAIS HOSPITALARES,0.26,,,4.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5068530,LAMINA DE BISTURI NR 15 DESC.,LAMINA DE BISTURI NR 15 DESC.,MATERIAIS HOSPITALARES,39.06,50.99,-11.93,100.0,100.0,0.0,⚠️ Não Conforme,Valor divergente (>20%),⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068530, Qtd:100.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,OFTALMOCASA - REDE CASA,9382070,AVENTAL DESCART MANGA LONGA/PUNHO MALHA 30GR,-,MATERIAIS HOSPITALARES,877.64,,,300.0,,,❌ Não Conforme,Documento 9382070 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382523,"MORFINA 0,2MG AMP 1ML (DIMORF) (M.A.R)",-,MEDICAMENTOS HOSPITALARES,3.97,,,1.0,,,❌ Não Conforme,Documento 9382523 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,AGULHA DESC. 30X8,-,MATERIAIS HOSPITALARES,0.19,,,3.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382741,"MORFINA 0,2MG AMP 1ML (DIMORF) (M.A.R)",-,MEDICAMENTOS HOSPITALARES,3.97,,,1.0,,,❌ Não Conforme,Documento 9382741 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,"COMPRESSA GAZE 7,5X7,5CM (PCT C/ 10 ) ESTERIL",-,MATERIAIS HOSPITALARES,9.16,,,21.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382518,"COMPRESSA GAZE 7,5X7,5CM (PCT C/ 10 ) ESTERIL",-,MATERIAIS HOSPITALARES,3.49,,,8.0,,,❌ Não Conforme,Documento 9382518 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382741,"COMPRESSA GAZE 7,5X7,5CM (PCT C/ 10 ) ESTERIL",-,MATERIAIS HOSPITALARES,4.36,,,10.0,,,❌ Não Conforme,Documento 9382741 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL CASA SANTA CRUZ - REDE CASA,9382699,ESCOPOLAMINA + DIPIRONA DRAG. (BUSCOPAN COMPOSTO),ESCOPOLAMINA + DIPIRONA DRAG. (BUSCOPAN COMPOSTO),MEDICAMENTOS HOSPITALARES,14.21,14.21,0.0,40.0,40.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9382699, Qtd:40.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382523,"COMPRESSA GAZE 7,5X7,5CM (PCT C/ 10 ) ESTERIL",-,MATERIAIS HOSPITALARES,4.36,,,10.0,,,❌ Não Conforme,Documento 9382523 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382518,PROPOFOL 1% FR 20ML (DIPRIVAN),-,MEDICAMENTOS HOSPITALARES,13.65,,,2.0,,,❌ Não Conforme,Documento 9382518 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,SERINGA DESCARTAVEL 05 ML S/AGULHA,-,MATERIAIS HOSPITALARES,0.76,,,6.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382741,"SORO FISIOLOGICO 0,9% 250 ML-S.FECHADO",-,MEDICAMENTOS HOSPITALARES,3.5,,,1.0,,,❌ Não Conforme,Documento 9382741 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382523,AGUA BI - DESTILADA 10 ML  AMP,-,MEDICAMENTOS HOSPITALARES,0.33,,,2.0,,,❌ Não Conforme,Documento 9382523 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5068495,NALOXONA 0.4MG 1ML (NARCAN) - AMP,NALOXONA 0.4MG 1ML (NARCAN) - AMP,MEDICAMENTOS HOSPITALARES,30.92,30.92,0.0,5.0,5.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068495, Qtd:5.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382741,AGUA BI - DESTILADA 10 ML  AMP,-,MEDICAMENTOS HOSPITALARES,0.67,,,4.0,,,❌ Não Conforme,Documento 9382741 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382741,SERINGA DESCARTAVEL 05 ML S/AGULHA,-,MATERIAIS HOSPITALARES,0.38,,,3.0,,,❌ Não Conforme,Documento 9382741 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,AGUA BI - DESTILADA 10 ML  AMP,-,MEDICAMENTOS HOSPITALARES,0.64,,,4.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,SULFATO DE MAGNESIO 10% AMPOLA (M.A.R),-,MEDICAMENTOS HOSPITALARES,0.98,,,1.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9382061,PROPOFOL 1% FR 50ML (DIPRIVAN),PROPOFOL 1% FR 50ML (DIPRIVAN) (M.A.R),MEDICAMENTOS HOSPITALARES,414.74,414.74,0.0,10.0,10.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9382061, Qtd:10.0)",Quantidade exata
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA SAO BERNARDO - REDE CASA,5069275,"APIXABANA 2,5MG CMP (ELIQUIS) - COMP","APIXABANA CPR 2,5MG (ELIQUIS)",MEDICAMENTOS HOSPITALARES,92.64,92.65,-0.01,180.0,180.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5069275, Qtd:180.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382523,CETAMINA 50MG/ML 2ML AMP (KETAMIN),-,MEDICAMENTOS HOSPITALARES,13.18,,,1.0,,,❌ Não Conforme,Documento 9382523 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,CETAMINA 50MG/ML 2ML AMP (KETAMIN),-,MEDICAMENTOS HOSPITALARES,13.18,,,1.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA SANTA CRUZ - REDE CASA,5069298,QUETIAPINA FUMARATO 100 MG (SEROQUEL) - COMP,-,MEDICAMENTOS HOSPITALARES,11.86,,,30.0,,,❌ Não Conforme,Documento 5069298 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA MENSSANA - REDE CASA,5069285,QUETIAPINA FUMARATO 100 MG (SEROQUEL) - COMP,-,MEDICAMENTOS HOSPITALARES,118.64,,,300.0,,,❌ Não Conforme,Documento 5069285 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,SERINGA DESCARTAVEL 60 ML S/AGULHA ( BICO LONGO ),-,MATERIAIS HOSPITALARES,4.2,,,4.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5068495,RISPERIDONA 1MG (RISPERDAL) - COMP,RISPERIDONA 1MG (RISPERDAL) - COMP,MEDICAMENTOS HOSPITALARES,3.13,3.48,-0.35,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068495, Qtd:30.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382741,PROPOFOL 1% FR 20ML (DIPRIVAN),-,MEDICAMENTOS HOSPITALARES,6.83,,,1.0,,,❌ Não Conforme,Documento 9382741 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,PROPOFOL 1% FR 20ML (DIPRIVAN),-,MEDICAMENTOS HOSPITALARES,6.83,,,1.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL EVANGELICO - REDE CASA,9382052,DEXMEDETOMIDINA 100MCG/ML 2ML (PRECEDEX),DEXMEDETOMIDINA 100 MCG/ML 2ML (PRECEDEX) - FA,MEDICAMENTOS HOSPITALARES,150.32,150.32,0.0,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9382052, Qtd:30.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL CASA SAO BERNARDO - REDE CASA,9382061,DEXMEDETOMIDINA 100MCG/ML 2ML (PRECEDEX),DEXMEDETOMIDINA 100MCG/ML 2ML (PRECEDEX),MEDICAMENTOS HOSPITALARES,501.06,501.06,0.0,100.0,100.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9382061, Qtd:100.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,SERINGA DESCARTAVEL 20 ML S/AGULHA,-,MATERIAIS HOSPITALARES,0.93,,,3.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL RIO LARANJEIRAS - REDE CASA,9382064,DEXMEDETOMIDINA 100MCG/ML 2ML (PRECEDEX),DEXMEDETOMIDINA 100 MCG/ML 2ML (PRECEDEX) - FA,MEDICAMENTOS HOSPITALARES,100.21,100.2,0.01,20.0,20.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:9382064, Qtd:20.0)",Quantidade exata
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5069308,FORMOL 10% 1000ML,FORMOL 10% 1000ML,MATERIAIS HOSPITALARES,14.12,14.16,-0.04,2.0,2.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5069308, Qtd:2.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL ILHA DO GOVERNADOR - REDE CASA,9382068,DEXMEDETOMIDINA 100MCG/ML 2ML (PRECEDEX),-,MEDICAMENTOS HOSPITALARES,300.64,,,60.0,,,❌ Não Conforme,Documento 9382068 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5068603,FITA ADESIVA 19X50,FITA ADESIVA 19X50,MATERIAIS HOSPITALARES,11.6,11.5,0.1,3.0,3.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068603, Qtd:3.0)",Quantidade exata
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5069308,FITA ADESIVA 19X50,FITA ADESIVA 19X50,MATERIAIS HOSPITALARES,3.87,3.83,0.04,1.0,1.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5069308, Qtd:1.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382741,"FIO VICRYL 2-0 70CM 1/2 AG 2,6CM  (J 317 H)",-,MATERIAIS HOSPITALARES,10.09,,,1.0,,,❌ Não Conforme,Documento 9382741 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5068897,DIFENIDRAMINA 50 MG/ML (DIFENIDRIN) - AMP,DIFENIDRAMINA 50MG/ML AMPOLA (DIFENIDRIN),MEDICAMENTOS HOSPITALARES,94.74,95.06,-0.32,5.0,5.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068897, Qtd:5.0)",Quantidade exata
2025-12-01,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5068897,DIFENIDRAMINA 50 MG/ML (DIFENIDRIN) - AMP,DIFENIDRAMINA 50MG/ML AMPOLA (DIFENIDRIN),MEDICAMENTOS HOSPITALARES,94.74,95.06,-0.32,5.0,5.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068897, Qtd:5.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382523,"FIO VICRYL 0 70CM 5/8 AG 3,7CM URO(J 376 )",-,MATERIAIS HOSPITALARES,24.3,,,2.0,,,❌ Não Conforme,Documento 9382523 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,FILTRO BACTERIOLOGICO UMID. ADULTO,-,MATERIAIS HOSPITALARES,3.63,,,1.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5068530,ELETRODO DESCARTAVEL,ELETRODO DESCARTAVEL,MATERIAIS HOSPITALARES,9.69,9.66,0.03,50.0,50.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068530, Qtd:50.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382523,FILTRO BACTERIOLOGICO UMID. ADULTO,-,MATERIAIS HOSPITALARES,3.63,,,1.0,,,❌ Não Conforme,Documento 9382523 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,EXTENSOR DE ASPIRAÇÃO SEM PONTA 2 M,-,MATERIAIS HOSPITALARES,7.67,,,3.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA EVANGÉLICO - REDE CASA,5068970,PREDNISOLONA 20 MG (PRELONE) - COMP,PREDNISOLONA 20 MG (PRELONE) - COMP,MEDICAMENTOS HOSPITALARES,27.47,27.47,0.0,60.0,60.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068970, Qtd:60.0)",Quantidade exata
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA SAO BERNARDO - REDE CASA,5068958,PREDNISOLONA 20 MG (PRELONE) - COMP,PREDNISOLONA  20MG COMP (PRELONE),MEDICAMENTOS HOSPITALARES,4.58,4.58,0.0,10.0,10.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068958, Qtd:10.0)",Quantidade exata
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,CASA DE PORTUGAL - REDE CASA,5068951,PREDNISOLONA 20 MG (PRELONE) - COMP,-,MEDICAMENTOS HOSPITALARES,27.47,,,60.0,,,❌ Não Conforme,Item não encontrado (Casa Portugal),-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382518,EXTENSOR DE ASPIRAÇÃO SEM PONTA 2 M,-,MATERIAIS HOSPITALARES,2.56,,,1.0,,,❌ Não Conforme,Documento 9382518 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5070476,ELETRODO DESCARTAVEL,ELETRODO DESCARTAVEL,MATERIAIS HOSPITALARES,15.5,15.46,0.04,80.0,80.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5070476, Qtd:80.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382518,SERINGA DESCARTAVEL 20 ML S/AGULHA,-,MATERIAIS HOSPITALARES,0.62,,,2.0,,,❌ Não Conforme,Documento 9382518 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5068530,ASPIRADOR DESCARTAVEL COM PONTA ( DRENOSUCZAMM ),ASPIRADOR DESCARTAVEL COM PONTA ( DRENOSUCZAMM ),MATERIAIS HOSPITALARES,21.06,22.07,-1.01,3.0,3.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068530, Qtd:3.0)",Quantidade exata
2025-12-01,HOSPITAL CASA EVANGELICO,HOSPITAL CASA SAO BERNARDO - REDE CASA,5068897,CEFALEXINA 500 MG (KEFLEX) - CAPS,CEFALEXINA DRAG 500 MG (KEFLEX),MEDICAMENTOS HOSPITALARES,20.03,21.98,-1.95,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068897, Qtd:30.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9383197,SERINGA DESCARTAVEL 03 ML S/AGULHA,-,MATERIAIS HOSPITALARES,0.94,,,9.0,,,❌ Não Conforme,Documento 9383197 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382741,EXTENSOR DE ASPIRAÇÃO SEM PONTA 2 M,-,MATERIAIS HOSPITALARES,5.11,,,2.0,,,❌ Não Conforme,Documento 9382741 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382741,SERINGA DESCARTAVEL 20 ML S/AGULHA,-,MATERIAIS HOSPITALARES,1.24,,,4.0,,,❌ Não Conforme,Documento 9382741 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5068530,SERINGA DESCARTAVEL 01 ML C/AGULHA,SERINGA DESCARTAVEL 01 ML C/AGULHA,MATERIAIS HOSPITALARES,4.87,4.78,0.09,30.0,30.0,0.0,✅ Conforme,-,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068530, Qtd:30.0)",Quantidade exata
2025-12-01,HOSPITAL CASA RIO LARANJEIRAS,HOSPITAL CASA RIO BOTAFOGO - REDE CASA,5068530,"EXTENSAO P/ ASPIRACAO 2MTS - 5,6MM (PVC)","EXTENSAO P/ ASPIRACAO 2MTS - 5,6MM (PVC)",MATERIAIS HOSPITALARES,61.0,71.4,-10.4,20.0,20.0,0.0,⚠️ Não Conforme,Pequena divergência valor,⭐⭐⭐ Excelente,"Score:100% | Match exato (Doc:5068530, Qtd:20.0)",Quantidade exata
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382523,SERINGA DESCARTAVEL 20 ML S/AGULHA,-,MATERIAIS HOSPITALARES,0.62,,,2.0,,,❌ Não Conforme,Documento 9382523 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-01,CASA DE PORTUGAL,HOSPITAL DE CANCER - REDE CASA,9382523,EXTENSOR DE ASPIRAÇÃO SEM PONTA 2 M,-,MATERIAIS HOSPITALARES,2.56,,,1.0,,,❌ Não Conforme,Documento 9382523 não encontrado na entrada,-,Sem correspondência encontrada,-
2025-12-07,CASA DE PORTUGAL - REDE CASA,HOSPITAL CASA EVANGELICO,915346,-,VALSARTANA 80 MG (DIOVAN) - CAP,MEDICAMENTOS HOSPITALARES,,35.56,,,90.0,,❌ Não Conforme,Item recebido sem saída correspondente,-,Entrada órfã,-
2025-12-07,CASA DE PORTUGAL - REDE CASA,HOSPITAL CASA EVANGELICO,915346,-,ALOPURINOL 100 MG (ZYLORIC) - COMP,MEDICAMENTOS HOSPITALARES,,4.52,,,30.0,,❌ Não Conforme,Item recebido sem saída correspondente,-,Entrada órfã,-
2025-12-07,CASA DE PORTUGAL - REDE CASA,HOSPITAL CASA EVANGELICO,915346,-,PREDNISONA 20 MG (METICORTEN) - COMP,MEDICAMENTOS HOSPITALARES,,20.1,,,120.0,,❌ Não Conforme,Item recebido sem saída correspondente,-,Entrada órfã,-
2025-12-07,CASA DE PORTUGAL - REDE CASA,HOSPITAL CASA EVANGELICO,915346,-,SULFADIAZINA DE PRATA 1% 30G - TUBO,MEDICAMENTOS HOSPITALARES,,71.25,,,15.0,,❌ Não Conforme,Item recebido sem saída correspondente,-,Entrada órfã,-
2025-12-07,CASA DE PORTUGAL - REDE CASA,HOSPITAL CASA EVANGELICO,915346,-,LIDOCAINA 2% TB 30G GEL (XYLESTESIN) - TUBO,MEDICAMENTOS HOSPITALARES,,345.42,,,100.0,,❌ Não Conforme,Item recebido sem saída correspondente,-,Entrada órfã,-
